,source_id,ra,dec,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise,bp_rp,teff_gspphot,logg_gspphot,mh_gspphot,vbroad,parallax,phot_g_mean_mag,alphafe_gspspec,original_ext_source_id,angular_distance,plate,mjd,fiberID,redshift,abs_g_mag,x_test_index,X_test_index
4,28248000706176,45.0068166131502,0.4094734857046148,16.161688,14.960652,322.59467,508.41214,0.042590454,1.2010355,4788.102,4.4755,-0.3356,,1.281026447747244,15.637931,,1237666301090136087,0.051929038,1068,52614,622,-1.44499e-05,6.175721350911186,2765,2765
20,97998269560192,44.62570723962393,0.6698155026272286,17.435019,16.416044,102.30307,151.70697,0.0,1.0189743,5117.3,4.6725,-0.6332,,0.5764706116452717,16.992327,,1237678617437339698,0.091567785,1068,52614,582,0.0002725943,5.796212596202935,2935,2935
59,314151088178944,44.23275815353443,1.0910042004571394,18.070688,16.693186,73.47063,131.58975,0.0,1.3775024,4348.3765,4.6556,-1.1642,,0.7319422441616033,17.450212,,1237657072240230492,0.038266722,1512,53742,525,0.0001734782,6.772596544916613,385,385
844,73674601980782592,32.76391622494341,12.86507720016902,16.057884,14.606453,322.21924,951.85547,0.0,1.4514313,4589.328,4.6573,0.3628,,1.9754199966337243,15.390971,,1237653651312017515,0.048116054,428,51883,189,-6.191932e-05,6.869268412269459,2540,2540
897,77491517941849728,31.492721239279494,14.506172318789378,16.654724,15.379417,151.9492,330.52823,0.062445603,1.2753067,4664.6025,4.6044,-0.0535,,1.1062796981853258,16.094517,,1237679167162024051,0.08129878,427,51900,617,-0.0001484645,6.313841466848782,3890,3890
2416,147038480256758784,71.87415605244608,24.13575882778194,16.078638,14.590919,135.92085,191.91896,0.23852567,1.4877195,,,,,0.7833022255079944,16.122528,,1237664088608800906,0.31276724,1257,52944,61,-4.350504e-05,5.592174878452562,1925,1925
2888,148281375073152000,70.72871973421121,25.941517422578784,16.837479,14.96441,170.99406,610.0184,0.0,1.8730688,5969.357,4.3718,-0.6704,,1.2067464557361731,15.915433,,1237660559210053885,0.06984476,1257,52944,415,-0.0001759757,6.323513089752176,1668,1668
2935,148303953716447616,71.04501350217278,26.062979349426488,17.239504,15.702187,231.54134,421.04312,0.0,1.5373173,5696.5684,4.5935,-1.2048,,0.6970117671742454,16.536167,,1237660761073844405,0.036761303,1257,52944,463,0.0001048137,5.752367695062455,4069,4069
2961,148320549470080640,70.86034304374687,26.182464022478477,17.515123,16.111576,162.8698,294.60403,0.1281811,1.4035473,5362.7495,4.7034,-1.7899,,0.5717637780651537,16.887024,,1237660559746990462,0.045573752,1257,52944,449,-0.000111607,5.673107119814624,3598,3598
3151,149154632120154112,64.61946562983827,24.22533735764477,17.306555,16.064772,104.99148,142.52516,0.14860347,1.2417831,,,,,0.585218391819194,17.416481,,1237660557060145348,0.39053613,1254,52972,41,2.486418e-05,6.253070849865196,2751,2751
3154,149167207782445184,64.63250546726013,24.30003903522907,16.377283,15.18553,41.798107,49.093452,0.0,1.1917534,5932.1997,4.5825,-3.9404,,0.8198386568392255,16.280476,,1237660557060145365,0.04765254,1254,52972,43,-0.0001182453,5.849117577527014,1016,1016
3514,150632577613107456,64.34716637817144,25.891547975831756,16.797096,15.558901,32.165665,40.39626,0.51906747,1.2381954,,,,,0.7159494743558621,16.53209,,1237660559207563395,0.07825481,1250,52930,294,9.000874e-05,5.806501106231702,2542,2542
3957,151374133778605824,67.32333709339333,26.59032133096449,17.131914,15.379289,179.1728,540.59686,0.0,1.7526255,5088.65,4.3854,-0.668,,0.9039514943257198,16.285069,,1237660761609273736,0.06567591,1255,52962,443,-0.0001243414,6.065794147128088,3389,3389
4023,151519368097369472,68.72213327730167,26.62811843971592,17.634907,15.893774,120.93731,274.81732,0.08071175,1.7411327,5683.2305,4.6447,-1.7839,,0.6430276362491131,16.791494,,1237660761609797866,0.37916914,1256,52902,404,0.001176776,5.832642562374975,3023,3023
4486,164392007855086848,64.8924159942121,27.57579768682736,17.251816,15.641702,172.92723,496.6444,0.0,1.6101141,5636.4004,4.551,-0.6721,,0.8300957359892976,16.498104,,1237660751945728581,0.077928916,1251,52964,125,0.9667591,6.093745010436823,917,917
4770,164807623252052224,64.81517800093461,28.843155398790607,16.788555,15.272428,241.70589,602.5222,0.0,1.5161276,5311.35,4.619,-0.7622,,1.2333924944098151,16.094059,,1237660554913448022,0.015113869,1251,52964,432,-2.550957e-05,6.549565496861845,2523,2523
5559,175762706137837184,64.79637794783862,33.942574697453274,17.339903,15.781942,142.93382,252.39261,0.0,1.5579605,4437.4194,4.3854,-1.0143,,0.7558657466295037,16.616928,,1237660751948546237,0.042537708,1253,52974,377,6.12665e-05,6.009151425475217,2237,2237
5606,175875066777638528,64.71639154085503,34.25319675682587,16.72793,15.324953,47.02692,86.62436,2.1684058,1.402977,,,,,1.5122070490748734,16.548025,,1237660554915807930,0.2195081,1253,52974,367,-0.0002168977,7.446081422086401,4036,4036
9542,576571390661653120,134.96956505187975,0.7358551932913261,18.058378,16.447432,95.82079,277.54788,0.0,1.6109467,4393.994,4.6752,0.0233,,1.0845934826371817,17.294313,,1237674462023581954,0.033854146,469,51913,153,-7.708537e-05,7.470648382863562,4019,4019
9665,578634280633468544,135.36554877956206,4.250101682554674,18.099771,16.76108,47.899967,51.81891,0.0,1.3386917,4496.765,4.7294,-0.6286,,0.7327546204637273,17.576847,,1237658423006199977,0.020253774,1192,52649,251,-3.889573e-05,6.901639904466329,1488,1488
9835,581472257583619072,131.91952047549964,4.240088385100583,16.586336,15.396491,41.029747,35.62383,1.6336066,1.1898451,,,,,0.9281696253270644,16.548185,,1237658298985545860,0.3938778,1188,52650,27,9.540466e-05,6.386322107900739,1061,1061
9856,581769950356622720,133.91261855780286,4.934058611361851,17.436783,16.191067,212.68312,420.98453,0.07327559,1.2457161,4709.172,4.5931,0.0043,,0.8221415459381666,16.884567,,1237658299523334320,0.029345887,1190,52670,518,0.0001278568,6.459300237297601,3557,3557
11447,591208811005107456,136.2656331516888,9.13957164379157,18.250668,16.6015,88.12173,228.14748,0.25619382,1.649168,4281.196,4.6611,0.0025,,1.0476679518204595,17.458544,,1237664285099622635,0.027597502,1300,52973,379,0.0001135473,7.5596620726597905,1570,1570
11759,595913625556379136,127.16238055531419,6.992281324903128,17.200722,15.663666,199.21446,395.33847,0.12645137,1.537056,4504.1724,4.6693,0.4886,,1.3192257549510638,16.477957,,1237661065480241490,0.020776486,1297,52963,359,-3.279965e-06,7.079552378619709,2238,2238
17250,671636853922576896,117.18619274979831,18.645351932939267,16.218605,14.826556,292.5858,552.48065,0.04151355,1.3920488,4532.825,4.4223,0.4787,,1.5442776321553735,15.582318,,1237661086415651196,0.025890881,1582,52939,106,-3.357559e-05,6.5259452110777545,183,183
17312,672088439667989376,117.03315554710508,20.277071829124274,17.821758,16.539143,43.148598,73.27138,0.15835619,1.2826157,4527.6694,4.8191,-1.2518,,0.6251824396832408,17.39573,,1237661088026722546,0.06582984,1263,52708,92,-6.533552e-05,6.375762919548446,3650,3650
17398,673193934185997056,115.88959871730857,21.33661376405107,17.456747,16.399584,61.918705,64.95502,0.1118666,1.0571632,,,,,0.5798125281904625,17.261856,,1237660343922917981,0.12426191,1203,52669,181,0.000201325,6.078294054386209,2887,2887
17499,674256990129942912,118.63526080833765,22.26348496116664,17.765213,16.550522,58.161785,53.023632,0.69259363,1.2146912,,,,,0.5073164882495624,17.581816,,1237660958105338399,0.24183416,1264,52707,210,0.0001922848,6.108210607176478,594,594
17535,674926180394465536,116.18050767634382,22.62713564512286,17.93243,16.571032,30.719513,25.386566,0.0,1.3613987,4507.6255,4.8514,-1.381,,0.7036173944484773,17.51442,,1237657877538472497,0.04428574,927,52577,66,0.0002369411,6.751102392220599,2226,2226
18329,680281832815398784,121.35171060401298,23.403202965939805,17.42198,15.811537,100.392075,216.43393,0.533939,1.6104431,6137.1836,4.5121,-4.1107,,1.4623038576087117,16.689837,,1237661088028885210,0.04425962,1265,52705,117,9.313781e-05,7.515024630475729,2129,2129
18516,683318683930668288,125.66709997569045,27.79273249418761,16.143103,14.794929,322.0968,470.02057,0.11098407,1.3481741,4521.0728,4.36,-0.568,,1.1529306445760403,15.541495,,1237660765372678376,0.31768808,1267,52932,348,0.0001206263,5.850511237001292,1220,1220
19942,699574585391451392,135.7433076702375,30.182733863184282,17.935791,16.62653,130.32185,199.69138,0.0,1.3092613,4563.9546,4.6294,0.1089,,0.5623370142672701,17.337679,,1237661124542726229,0.05489005,1590,52974,88,-6.83664e-05,6.087662262674545,3134,3134
20680,706335001354561792,130.0712640239505,30.327358488531864,17.359112,15.789596,224.63063,474.04898,0.19741872,1.5695162,4434.809,4.6688,0.2674,,1.4292216274624265,16.621178,,1237660962399191201,0.086088635,1269,52937,440,0.0001081807,7.396675570691414,3799,3799
20697,706551330266014336,132.67825554036514,30.695968445191774,17.892305,16.45373,121.04171,164.98671,0.0,1.4385757,4506.4478,4.6373,0.3884,,0.6979889949993124,17.214794,,1237660961326366897,0.028708218,1270,52991,106,-6.3923e-05,6.434037035312457,943,943
20877,709976171548521984,130.23754517761293,32.2024281458466,16.733023,15.203048,359.32657,698.3705,0.0,1.5299749,4366.504,4.4034,-0.0878,,1.7463356895379383,16.022432,,1237660343930257619,0.04819609,1209,52674,168,-0.0003409068,7.233070975724775,1424,1424
20972,711286102214058624,130.1109300717905,34.89516907856729,16.666788,15.019572,347.7454,1178.3826,0.0,1.6472158,4445.4414,4.6754,0.4905,,2.061496288371939,15.882505,,1237658205029925156,0.03034909,933,52642,537,7.511026e-06,7.4534182029255795,1693,1693
22029,719589854542835712,133.58172019523005,38.581146249455976,16.841269,15.214373,143.4137,193.22105,1.0408437,1.6268959,,,,,1.614409375053705,16.71297,,1237657628975825134,0.29109302,1198,52669,203,-8.525272e-05,7.753039088123696,2,2
22144,720407238358975744,134.33130499202545,40.50245039095014,17.924171,16.478542,71.82932,120.790825,0.08672913,1.4456291,,,,,0.8993223180269794,17.638176,,1237657776079765711,0.12308064,1198,52669,459,-1.163484e-05,7.407752820423628,1561,1561
25366,756275678479530368,157.6531850284263,40.24843905248523,16.362652,15.35943,375.1204,416.27353,0.0,1.0032215,5121.3105,4.6558,-0.2229,,0.8247105862798885,15.9447975,,1237661384387657793,0.03673115,1359,53002,3,-0.0001549812,5.526305362659764,1445,1445
26567,777668807501552384,167.50457165299707,41.86523566459325,16.90735,15.235689,82.00045,226.47276,0.08811718,1.6716614,4654.414,4.342,-1.3906,,1.4685946634428932,16.12892,,1237662195594625134,0.0771483,1437,53046,607,0.0002527474,6.9634293301501025,1792,1792
26571,777751064715258624,166.9936356695421,41.49919686780204,16.796463,15.540788,196.19424,395.3587,0.037386794,1.2556753,4611.353,4.5291,-0.0036,,1.0363859837115412,16.24042,,1237662195057557581,0.062735654,1437,53046,505,-0.0002015494,6.318027042163738,1286,1286
26821,782347534420170624,165.7799767880111,45.41761665854265,18.53176,16.565737,68.40183,190.25256,0.0,1.9660225,3831.5522,4.7386,-0.282,,1.177487470071718,17.548134,,1237660634924580996,0.0837808,1436,53054,119,-1.678129e-05,7.902915322063411,1230,1230
26889,783589540187616384,166.43291487095468,47.63122738165458,17.986242,16.298557,110.61004,309.11075,0.24495713,1.687685,4243.9097,4.6161,0.2526,,0.9653283336453141,17.170462,,1237658611980042313,0.09385741,964,52646,85,-0.0001640885,7.093836922095669,920,920
26901,783771092740825216,170.29576436397167,42.858112488693905,18.23329,16.616484,61.743576,188.82466,0.0,1.616806,4148.4155,4.6974,-0.1039,,1.024604467493897,17.474993,,1237661871325118577,0.032057617,1440,53084,446,3.354528e-05,7.527773977880056,332,332
27125,788526587907979776,168.79158207215252,46.85475999382332,18.430182,16.614452,87.802765,179.68272,0.0,1.8157291,3942.4446,4.6917,-0.104,,0.9206099132538812,17.547266,,1237661358076461192,0.07234303,1441,53083,346,-0.0001136875,7.367644242098297,3523,3523
27193,789920459415232512,170.64960292826547,49.114781166686306,16.080864,14.919297,498.59344,752.54913,0.0,1.1615667,4774.259,4.5899,-0.2868,,1.4537868281153157,15.579264,,1237658613055094821,0.11749105,966,52642,313,-4.502019e-05,6.391767335428252,500,500
27259,791739154725471488,175.1413384511948,51.23364598996631,16.193985,15.15834,368.0275,530.8235,0.1479167,1.0356445,5054.9624,4.6796,-0.4152,,1.0635139853217879,15.772958,,1237657855534825510,0.048838478,880,52367,138,-0.0001235632,5.906673828293004,2973,2973
27620,796190287033252224,148.81853824709452,35.50618347598587,16.118227,14.75819,355.378,541.15375,0.0,1.3600368,4490.085,4.532,-0.0385,,1.8054451142632202,15.506392,,1237661136884203562,0.04983946,1595,52999,26,-3.276681e-05,6.789312977077984,3489,3489
27626,796229216616741888,147.9859667943095,35.533849596874774,17.82263,16.480019,105.2788,166.78598,0.0,1.3426113,4785.185,3.626,0.3895,,0.7023891803359397,17.218601,,1237661137420812347,0.07567753,1595,52999,103,5.723887e-05,6.451490292004525,2207,2207
27806,798556917090970624,141.537819015119,35.31649688191877,17.093323,15.708437,185.06113,335.95145,0.10831316,1.3848858,4405.218,4.4748,-0.2751,,1.1527849291579466,16.466995,,1237660961330168024,0.028890837,1274,52995,141,-0.0001093988,6.775736689901265,805,805
27823,798816195676656512,141.8152589939059,36.882086586333685,18.125467,16.690096,96.10893,185.7546,0.0,1.4353714,4235.04,4.5773,-0.5475,,0.9694674619952339,17.52453,,1237660962941239384,0.07902551,1274,52995,579,7.174497e-05,7.457196598453638,12,12
28056,801998732084692736,150.72556606746363,37.01362953382371,17.141087,15.970337,90.96559,216.20154,4.2848644,1.1707497,,,,,0.668860292162588,18.512278,,1237661137958862899,0.08965444,1596,52998,634,0.04057169,7.638954674207618,2736,2736
28276,805253423942747904,153.4117532278788,41.87035648064994,17.794846,16.2674,110.790886,237.32104,0.0,1.5274448,4495.6694,4.6357,0.4819,,1.1155871711538217,17.07804,,1237660634383450302,0.020929206,1218,52709,84,8.780274e-05,7.31555672628329,280,280
28334,805941855659582336,154.20188217466293,43.37387164103103,16.426325,14.752228,146.67142,682.8304,0.0,1.6740971,4125.718,4.5984,-0.0117,,2.5040804113803716,15.63272,,1237661357534806151,0.011700563,1358,52994,318,1.250643e-05,7.625961348028593,2174,2174
28477,808457606982171648,152.39312368010025,42.78696121083636,16.906374,15.238864,231.36371,671.51385,0.0,1.66751,4313.246,4.5776,0.2582,,1.9236784745622202,16.11187,,1237661357534216284,0.044126518,1218,52709,272,-4.635539e-05,7.5325322388983516,1833,1833
28575,810435319161607040,153.41769169027768,46.84789079931979,16.638178,15.420103,59.521748,45.310013,0.0,1.2180748,4832.5273,4.6868,-0.6014,,1.14463834767718,16.263031,,1237657851234222126,0.034691606,872,52339,62,-6.685896e-05,6.556372463614707,466,466
28804,814163247696766720,141.9313835424304,41.612747422142746,17.342117,15.788435,82.62182,195.93875,0.0,1.5536823,4297.7314,4.617,0.024,,1.4719274068457135,16.658087,,1237657874866503907,0.01632069,939,52636,444,-0.0001126531,7.497518735763407,845,845
28857,814883633969520896,142.9778754454858,42.96250150443586,15.66389,14.478983,75.92344,154.90817,0.13007565,1.184907,,,,,1.6725733146967061,15.847265,,1237657773935165482,0.34429106,870,52325,4,0.0001131585,6.964191060992295,2198,2198
28937,816033169081207296,138.8427407654336,41.58115224526994,18.276188,16.807024,79.8715,179.54562,0.0,1.4691639,4449.685,4.5756,0.2574,,0.6077525685336982,17.577038,,1237657628978053404,0.058008224,1201,52674,204,0.0001473737,6.495671826130163,676,676
28988,816658348816602496,135.43136018420273,41.992132417821054,17.497612,16.402422,97.18926,250.61388,0.0,1.09519,4894.6196,4.6807,-0.6497,,0.6134219337892216,17.03681,,1237657117339418843,0.016771037,831,52294,218,-1.593356e-05,5.975606425024543,4040,4040
28990,816671371157434752,135.69996890993247,42.0636036977253,17.338955,15.987149,139.9585,317.71313,0.6129429,1.3518057,4546.51,4.7201,-0.6608,,1.441330292601702,16.753302,,1237657117339484418,0.043054696,831,52294,135,8.754849e-05,7.547119192205553,1737,1737
29034,817191302718400000,137.54640358289583,43.712727336757865,17.904716,16.506777,96.28892,222.63301,0.30526662,1.3979397,4516.2505,4.5518,0.1424,,0.7808672971831904,17.266954,,1237657242432372900,0.029553559,832,52312,252,-0.0001124714,6.729840596518798,2194,2194
29100,818266345916522880,141.5558520584199,44.529591721534885,18.012655,16.277195,47.190773,53.88142,0.14208734,1.7354603,4804.063,4.7309,-1.0735,,0.8327506564321596,17.36283,,1237657630590107871,0.068534456,870,52325,326,0.0001747569,6.965404126896804,3083,3083
29133,818663445708702464,139.5561984992187,44.72626433246802,18.135893,16.306793,102.822426,172.42229,0.13177504,1.8290997,4094.5437,4.3816,0.2151,,1.240764101535082,17.249834,,1237657242433159352,0.12428823,832,52312,596,-0.0001771672,7.718280159379326,3039,3039
29187,819176127364924800,140.79237200124948,45.74148104061877,17.540068,16.440367,119.72584,256.98798,0.0,1.0997009,4878.5723,4.6353,-0.5167,,0.6542499685403734,17.066336,,1237657242970619984,0.030859804,833,52314,193,1.346242e-05,6.145054230244874,1538,1538
29218,819459285968862720,140.13877949435866,46.63360899242026,16.895153,15.747076,320.6378,495.9405,0.0,1.148077,4810.4863,4.5326,-0.161,,1.0091221812868092,16.404243,,1237657632187220006,0.05193629,833,52314,327,0.0001281742,6.423962231276128,743,743
29500,825189871853785344,147.01700000047705,48.88348058414912,15.676356,14.627884,726.48224,1015.036,0.0,1.0484724,5100.2676,4.6013,-0.1953,,1.2040173671857373,15.235222,,1237657243509784584,0.023493595,1005,52703,461,-2.620062e-05,5.638385619738102,3778,3778
29519,825593079087403136,142.24293982226308,47.813772468683325,18.12099,16.637196,34.82205,51.379604,0.10646507,1.4837952,4196.476,4.7349,-0.5863,,0.756955541335863,17.606096,,1237657769633251455,0.014925843,900,52637,14,5.445884e-05,7.001448130725564,2781,2781
29593,826955580152533120,149.0101145908583,51.018251429352354,17.677565,16.477654,165.69197,277.44324,0.0,1.1999111,4759.622,4.531,0.2602,,0.4959097262856284,17.151546,,1237657632727302279,0.073074825,902,52409,73,-6.12166e-05,5.628559609268818,3211,3211
29663,828072138506011904,147.41631799525743,52.32818760190224,17.269226,15.981606,58.645622,46.143806,0.36800942,1.2876205,4794.0225,4.7499,-1.133,,0.9289142165669009,16.860516,,1237657634874654892,0.06367087,902,52409,419,-6.759937e-05,6.70039364242799,3953,3953
30539,835281430091919744,158.30488597500317,49.8255540623917,17.650757,16.257725,153.28523,308.35703,0.218807,1.3930321,4423.264,4.6414,-0.2177,,0.8854702723578961,17.019415,,1237657630058741841,0.07799312,874,52338,604,-0.0001539594,6.755284828360793,2222,2222
30795,840092515017720320,175.46575133551744,52.648054201313684,17.274302,15.886047,147.35678,217.38412,4.627709,1.3882542,,,,,0.530859547941354,18.911875,,1237657630063591531,0.0888884,880,52367,499,0.05013228,7.5367729356353195,2602,2602
30804,840269776907757952,174.3218391263404,53.01227151991546,16.883726,15.091744,76.44256,73.279724,0.53761286,1.7919817,,,,,1.332458772037017,16.278778,,1237657630600134792,0.10246635,880,52367,408,-0.000214206,6.902046977596168,1778,1778
30826,840527509305239168,177.4898953488511,53.477856059331955,17.21653,15.735942,194.68419,259.41376,0.0,1.480588,4394.942,4.5535,0.0353,,1.4508445715588112,16.544516,,1237657858219901042,0.042006224,881,52368,407,9.044426e-05,7.3526200553553664,905,905
31136,844902294273472768,175.35804166894238,56.58286317890928,16.622847,15.030483,379.84726,841.29535,0.0,1.5923634,4467.7246,4.6144,0.4939,,1.8359591653643186,15.871142,,1237657611265048711,0.009870591,1311,52765,186,-2.912897e-05,7.190457475272453,140,140
31189,845607626686468096,173.47997279250865,56.68989432507348,16.729385,15.343212,358.35385,490.34225,0.0,1.3861732,4554.0337,4.5811,0.4787,,1.2001277026808417,16.105818,,1237661352704540807,0.047589317,1311,52765,308,-4.581199e-05,6.5019550984495815,3619,3619
31257,846746862468190208,155.18663929184427,49.259961455236436,16.343575,14.666849,46.220875,84.74441,0.18829323,1.6767254,4187.119,4.6813,0.0166,,2.7032443325575355,15.722383,,1237657857676738624,0.07518009,874,52338,393,-0.0001483395,7.881809051223172,1852,1852
31322,848423686419633280,156.3223799779471,52.04361156494687,16.18575,14.708352,471.21616,800.44464,0.040298454,1.477397,4589.5225,4.6379,0.7345,,1.8706380440534904,15.504304,,1237658802567315552,0.034208946,1009,52644,317,-0.0001026765,6.864252744950772,1539,1539
31479,851179131278396928,163.6649917848649,57.335843823199035,18.010841,16.633364,130.957,281.30994,0.0,1.3774776,4383.5327,4.6704,-0.1841,,0.9379397992332096,17.39095,,1237655107299246213,0.042471863,949,52427,126,4.80103e-05,7.25182407176073,592,592
31652,854792431429644160,157.585251108737,57.4078190063664,16.591871,15.060245,59.42411,83.108246,0.0,1.5316267,,,,,1.8505375995237425,16.259745,,1237658303815221298,0.046430867,947,52411,510,5.003404e-05,7.596234212098299,1755,1755
32322,859514082251926016,174.1495376066161,61.019673035581576,18.03132,16.990107,102.51017,154.61835,0.0,1.041214,5007.052,4.6686,-0.6572,,0.6363840207878508,17.581577,,1237655368748892319,0.059101433,776,52319,127,-7.516016e-05,6.600173632243283,3936,3936
32594,862195413154963328,167.49237737810003,61.71033052900276,17.077217,15.5523815,76.80366,75.39054,0.0,1.5248356,4449.551,4.6655,0.0917,,1.2979086731855833,16.461763,,1237655370358259731,0.023760365,774,52286,543,4.354457e-05,7.027984054884751,3700,3700
32659,863265061874168960,179.70952403464642,63.88873671306749,16.45265,15.24826,53.82354,67.35639,0.10139889,1.2043905,4760.934,4.6912,-0.5196,,1.1355819471596251,16.086977,,1237651065204703241,0.06500751,598,52316,56,-0.000404455,6.36306940370654,1283,1283
33044,872177565689912064,114.65711727692307,27.04259078725698,17.92073,16.612608,77.83152,134.04909,0.0,1.3081226,4547.915,4.6695,0.0092,,0.636535703853291,17.320856,,1237657594070696344,0.040020257,888,52339,145,5.67419e-05,6.339969937541923,2081,2081
33659,878116169727243008,121.21025086254626,32.01265238966913,17.080078,15.51884,148.98393,389.96555,0.13749214,1.5612383,4383.4507,4.6794,-0.0095,,1.7458068194445318,16.341454,,1237657401337512155,0.02526767,1061,52641,544,0.0001909819,7.551434480219669,3200,3200
33945,881492666855948672,119.76872834481613,33.44378726828357,16.879059,15.329464,107.064705,36.356777,0.09627691,1.5495949,4558.3687,4.6803,-0.3087,,1.0350630172980804,16.31251,,1237674365919691093,0.08750084,891,52584,208,0.0001503275,6.387343494556564,455,455
33961,881866019774172160,115.92564848891458,32.2623852420636,18.02745,16.951048,126.007515,143.57686,0.3886212,1.0764027,4931.6416,4.7991,-1.5304,,0.40106352939828704,17.567467,,1237674288607068543,0.022525355,755,52235,407,-6.207164e-05,5.583532592479436,3473,3473
34619,901311875046966912,125.2397006339001,31.881269345716557,18.197048,16.833414,52.491688,97.22166,0.0,1.3636341,4391.983,4.7072,-0.6634,,0.8286178510749098,17.572586,,1237657773927366985,0.036003824,931,52619,408,0.0001365747,7.164357485336435,2559,2559
35011,908728016551608064,122.17817484252465,38.306943089228945,17.804068,16.41146,34.100792,38.54103,0.49392694,1.3926067,,,,,0.5023379832103817,17.603975,,1237654652562112740,0.400766,759,52254,267,8.848062e-05,6.108955384260092,3191,3191
35062,909805606667625984,128.97937318209304,36.332857000076224,18.004137,16.207651,139.44572,341.09012,0.0,1.7964859,4299.001,4.5576,0.2128,,1.4753859122716049,17.120111,,1237657629510861090,0.0080477875,1197,52668,608,-1.113533e-05,7.964639626851746,891,891
35130,910582407337111936,130.25198730490928,38.27289077717611,17.675133,16.301039,122.63549,78.317,0.0,1.374094,4543.296,4.658,-0.1895,,0.6090560829437698,17.129513,,1237657630585520305,0.06602196,828,52317,6,0.0001726292,6.052799212193641,211,211
35271,912603898119884928,133.95165342951856,41.08330427734686,17.411104,15.781597,226.66483,534.05493,0.0,1.6295071,4396.834,4.5934,0.3592,,1.4308698144549477,16.639936,,1237657117338828927,0.049333297,830,52293,57,1.485659e-05,7.417937056767684,2136,2136
35278,912737694941380224,134.55658650063322,41.75162557923778,18.09471,16.406769,94.212845,178.59254,0.0,1.6879406,4218.7134,4.4787,0.0356,,0.9402879741327109,17.292673,,1237657117876027563,0.017950172,830,52293,591,-0.0001374505,7.1589775195105005,1045,1045
35366,914111191123237376,131.92935069863955,43.7968121671831,18.339045,16.347065,92.540985,265.34906,0.0,1.9919796,4059.2307,4.6526,0.1095,,0.8029526392406922,17.330772,,1237657771240325304,0.043499168,896,52592,535,8.66005e-05,6.854222049564658,2163,2163
35392,914409055694627840,127.71225497291387,39.9767143200698,17.122225,15.530648,81.83082,59.079742,0.11004555,1.5915766,4639.045,4.6419,0.4947,,1.035199093800559,16.557674,,1237657607499612379,0.01979578,894,52615,549,0.0001331235,6.63279382370504,406,406
35484,916362338101335040,126.18584404476015,43.805058965694066,17.962101,16.433832,127.808464,203.30783,0.14156371,1.5282688,4483.831,4.6638,0.1919,,1.1140331391712557,17.250021,,1237654385731108885,0.061462488,547,51959,11,-8.022223e-05,7.484511530827582,2077,2077
35536,917540121212053120,130.06060058574624,45.54753179820202,17.115341,15.3138,117.9788,169.70575,0.16168398,1.8015413,4225.695,4.5559,0.2392,,1.9571317565497204,16.271584,,1237655108899504422,0.09183126,763,52235,279,3.340614e-05,7.729683876569538,124,124
35584,918676535199284992,128.52795631774072,47.38342563204834,17.563805,16.20048,76.25693,183.0158,2.9996076,1.3633251,,,,,0.4474365879133059,18.73432,,1237654383048261828,0.116119236,550,51959,293,0.06851339,6.987977159219273,750,750
35686,920943281498728960,117.73297550275635,41.084919289799444,16.762846,14.973223,41.201885,46.55908,0.1982344,1.7896233,,,,,1.3887493977051546,16.340286,,1237651252016578773,0.3344384,435,51882,388,-8.494615e-05,7.053405672869072,244,244
35744,922100173890670336,121.74663359664918,43.025171739087675,17.39142,15.60277,114.950676,741.6155,0.12156873,1.7886505,4235.7725,4.6143,0.2818,,1.4840631657544863,16.522417,,1237673310968086777,0.015372142,437,51876,588,5.547325e-06,7.379678998920237,3261,3261
36009,928758266552140032,124.33479865963574,45.60200130676702,17.319952,15.693357,152.08348,465.3117,0.0,1.6265945,4484.6387,4.5945,0.4782,,1.4507937136537052,16.541746,,1237651250408784116,0.019156225,441,51868,240,5.397654e-06,7.349774465013272,2052,2052
36205,934505207672105984,122.0571251425423,48.45870461603312,18.36751,16.758816,55.98312,154.35292,0.0,1.6086941,4296.1743,4.5317,0.0213,,0.898800092250301,17.585995,,1237651273495347356,0.046540562,438,51884,523,-7.973312e-05,7.354310262068243,2611,2611
36232,935089220145098752,123.34543624720618,50.28131766171774,17.394285,16.066816,146.47958,160.80577,0.10981951,1.3274689,4583.703,4.5338,-0.0779,,0.5976638397290335,16.796665,,1237651496833908888,0.046714563,440,51885,413,0.0001418693,5.678950094867581,1239,1239
36894,1009643014816111488,137.32243050727112,45.51808302183426,17.119041,15.7901325,163.38644,332.71466,0.0,1.3289089,4514.639,4.6689,-0.0145,,1.1511835213046884,16.524195,,1237657606966608078,0.016518857,898,52606,106,-2.114858e-05,6.829917538582006,582,582
36923,1009761109237023104,135.6558277962612,45.14513607282237,17.42506,15.786414,141.5351,358.13712,0.0,1.6386461,4273.6743,4.5289,0.0342,,1.507554995580677,16.646843,,1237657607503020198,0.050958376,897,52605,633,-5.023807e-05,7.538208777325515,586,586
36956,1009928922199050240,136.40792095151394,46.34137091314071,17.932913,16.86817,92.03528,139.21161,0.17204069,1.064743,4888.2666,4.6889,-0.6689,,0.5042698585479967,17.476068,,1237657608040349882,0.026351854,899,52620,291,-0.0001971977,5.989383547122092,3687,3687
