source_id,ra,dec,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise,bp_rp,teff,logg,mh,vbroad,alpha,original_ext_source_id,angular_distance
780527258560384256,159.7939869653938,42.44349702774644,12.626598,11.812715,1455.9652,2447.5903,0.08154089,0.8138838,5634.133,4.4014,-0.4596,,0.22,1237661851461419055,0.037580635
792978957163645952,146.02516611148792,31.51622292919433,12.730313,11.882861,1985.467,2592.866,1.7406095,0.84745216,5705.7734,4.2279,0.0946,6.9300833,0.08,1237664879951544404,0.07200373
797154627448410752,143.62003527100887,33.30495632203123,12.975197,11.823204,1731.2148,2387.6934,0.027831946,1.1519928,4840.8115,2.6024,-0.4366,,0.01,1237661381697601611,0.031253852
875204761719410944,115.75542560171338,27.400031518212682,11.119653,10.284799,1121.2578,1838.3577,0.7374676,0.8348541,5714.165,4.5431,-0.1977,,-0.03,1237657593534218268,0.03588097
875771186303689088,116.91051344273856,28.78994666706176,10.896401,10.09156,2841.0298,3998.245,0.0931816,0.80484104,5873.2495,4.4387,0.0928,9.485587,0.0,1237657118941315179,0.14391237
908792368047098496,123.47095785315138,38.74027196277647,12.430059,11.258592,1671.5498,2972.111,0.060597356,1.1714678,4824.2754,2.5336,-0.249,,-0.15,1237654652025634936,0.03938166
1161058921449111424,224.49954317031654,7.422733286767212,12.727,11.903129,1259.8992,2203.1892,0.38140836,0.8238716,5724.4634,4.4057,-0.5382,,0.25,1237662263247241230,0.10815489
1231805180363283200,213.39011623939038,14.830939336473053,9.486267,8.245032,3500.7031,3761.887,0.07715134,1.2412348,4580.6294,2.372,-0.2194,,-0.03,1237668348672213001,0.08194862
1250972588613256192,206.3974274948433,21.476585257971287,11.631984,10.758496,2575.394,3036.7917,0.15369025,0.8734875,5666.6006,3.9045,-0.1871,8.64095,0.01,1237667735591321603,0.049459383
1262174653595029632,223.84742816944416,21.22813251128469,12.460913,11.247399,1428.2241,2357.4998,0.05277117,1.2135134,4820.9424,2.9098,-0.1917,,0.02,1237665567684558887,0.017101005
1267493094418391168,221.72371388626254,25.56431479095623,12.417976,11.396405,1260.056,1829.9847,0.10839397,1.0215712,5205.5933,4.4916,0.1185,7.684694,0.02,1237665429710897249,0.0041247015
1461944440210211072,199.40673436951266,29.581200580982063,12.180741,11.300366,2404.9026,2927.5742,0.1884789,0.8803749,5518.273,4.4263,-0.0735,5.8590426,0.13,1237665429165244425,0.08213745
3033965039636704896,114.41180630188094,-11.949153799936939,12.925259,11.649468,1970.0613,4886.7354,0.031382848,1.2757902,5045.6885,2.7291,-0.1517,11.036591,-0.03,1237676583201144893,0.011244338
3064585987491116160,123.81887845580214,-5.592614655928129,12.373779,11.486108,1958.5568,2129.8772,0.06740518,0.8876715,5814.7163,4.4375,-0.0366,,0.18,1237673710935539906,0.09430632
3075955904089799552,132.10459270933268,2.271051596123523,11.694805,10.408632,1881.874,2638.0562,0.113440886,1.2861729,4602.726,4.5949,0.0955,,0.06,1237653665787871498,0.0619923
3077205838356754944,125.34342261532451,-0.23409194585611015,12.403007,11.812884,2375.728,3106.4033,0.07255895,0.5901222,6490.8438,4.2102,-0.1516,12.370598,0.14,1237650795674009845,0.013494161
3077422034127066112,124.68409403381986,-0.021921165483875106,11.159182,10.015943,2185.5876,3749.3596,0.076449685,1.143239,4851.5093,2.7289,-0.2662,7.793458,0.04,1237648721206509825,0.08048214
3078749556977727104,129.65485152509308,2.0714037740619595,11.762496,11.34742,1030.4767,1638.8737,0.14396518,0.41507626,7414.7935,3.7277,-0.3901,24.948929,0.88,1237653665786822823,0.042567912
3081431643798206976,118.63191068747533,-2.1331505081832427,12.791215,12.056205,1859.1292,2802.8203,0.6298198,0.73501015,5989.7324,4.2429,-0.4392,,0.31,1237654896295543435,0.04003629
3086318320149011456,114.46813738622114,0.038473455071659286,11.885263,11.0146885,1650.3347,2817.9758,0.7471378,0.87057495,5563.5537,3.884,-0.4481,9.223395,0.14,1237646797060834102,0.058485623
3087521185869327104,117.1973805254299,0.860967643169026,11.399228,10.514504,2090.7874,3921.4668,0.124910824,0.88472366,5545.5044,4.3271,0.3803,,-0.08,1237646798135820333,0.034900058
3147581046463108736,120.66751614725811,10.46001975197467,10.009759,8.8089905,2639.4148,4177.054,0.083620824,1.2007685,4825.992,2.6076,0.018,,-0.06,1237667731267387457,0.064095505
656476920741167104,121.97913829096849,16.213246063335145,12.457137,11.317741,1975.656,2530.3806,0.069696344,1.1393957,4948.518,2.535,-0.4502,10.298279,-0.04,1237667108498374769,0.026625946
657144500395015040,124.66202518034325,18.075826136504762,10.878088,10.358195,2014.5377,3534.6733,0.069669284,0.5198927,6747.9175,4.0935,-0.189,10.790623,0.23,1237667109036621969,0.2141637
661994205665926144,132.207943737772,21.429554299560696,11.991577,11.109752,1046.0417,1666.3132,0.12164712,0.88182545,5542.33,4.4447,-0.0783,9.6498165,-0.01,1237667142863683604,0.062064093
662108795394864384,126.37917196385213,17.481478269216165,11.718708,10.986917,1808.3052,2949.3218,0.79921,0.7317915,6072.6416,4.2118,-0.1369,,-0.01,1237667107426533443,0.050376426
669473770953251712,122.27904088739933,19.168145117980636,12.54676,11.504137,1485.1555,3373.1775,0.014021741,1.0426226,5572.3047,3.6993,-0.2552,,-0.04,1237673808118546524,0.011166501
670657292141279744,121.92557132883543,20.661527553406923,12.012151,11.178863,1649.7296,1963.2767,0.07029053,0.8332882,5655.236,4.207,0.183,,0.08,1237664668420866118,0.037516106
673024055343450624,114.75000453248228,20.545703562428766,12.979411,11.741927,1026.094,2308.2998,0.07979161,1.237484,4760.174,2.4159,-0.1953,,-0.1,1237657877000552560,0.04372476
673470152123943040,119.10977841845816,20.605053888073382,12.840816,12.036767,702.97925,1045.9457,0.22059886,0.80404854,5716.022,4.4045,-0.2782,13.027854,0.59,1237661086953701552,0.03428265
683845315641384192,122.36335851821852,27.4064435472348,10.62845,9.984511,2725.5815,2946.6135,2.8984258,0.643939,6196.969,3.7634,-0.5776,13.140755,0.19,1237657877004812466,0.15633108
685316084241940864,137.48210829812822,22.194161336253543,11.161494,10.348044,2379.242,3850.786,0.054450866,0.81344986,5787.7637,4.3702,0.0721,,-0.02,1237667255070687511,0.32595107
695839643173666432,143.4379444772998,27.867591916882624,12.595044,11.853692,2596.761,3446.8242,0.07769816,0.7413521,5976.807,4.2862,-0.5676,,0.13,1237665128528216113,0.058362927
704015203617678976,127.87357297841211,27.22954243832754,12.827655,11.760744,929.0892,1360.7931,0.025129905,1.0669107,5165.398,4.6259,-0.004,7.7114916,0.03,1237661126150062199,0.010201409
705866811262221184,133.9650682730339,30.893026225801442,13.069473,11.790186,2355.427,3171.523,0.05002691,1.2792873,4555.599,4.5538,-0.1187,,0.09,1237661126152945677,0.038552135
710735831002952192,127.52603934559241,32.43722054552925,11.187371,10.577087,1647.1951,2483.002,0.57540995,0.61028385,6499.6978,4.1434,-0.3506,17.018293,0.49,1237658204491677747,0.21551311
714118031849917184,137.3167665876822,33.94479857505015,11.9147625,10.824155,2441.5637,3771.2273,0.21848458,1.0906076,5448.394,3.7185,-0.0042,,0.04,1237660961865465861,0.012660278
716700372346921216,134.00815650925497,35.134683508718396,11.579896,10.469619,2343.8838,4021.0825,0.18720822,1.1102772,5088.728,3.219,-0.1004,6.2982755,0.0,1237664871357612095,0.10403687
776731229025263360,163.15516542338176,40.34767979951732,12.37364,11.622496,1235.4232,2947.124,0.0548205,0.7511444,5832.572,4.0613,-0.4642,,0.26,1237661137963319424,0.06811745
800710310613633664,145.71371940513038,38.631728466275625,12.387687,11.317846,2102.726,3037.4866,0.09952084,1.0698404,4966.704,3.325,-0.2466,7.3471503,-0.06,1237660962942746775,0.070313014
804399000331904896,154.49096955379645,41.000431427937464,11.694101,10.942318,1849.7206,3243.3438,0.16551392,0.7517834,5970.73,4.2464,-0.2811,,0.11,1237661851459584021,0.04883369
885142152107383296,110.92395104389726,28.4928385048265,11.381879,10.42225,1578.2391,2861.8975,0.68180954,0.95962906,5194.731,4.3957,-0.6026,7.1273828,0.07,1237654330969751781,0.029821567
900034968385724416,110.88689054696313,38.94227007356698,11.829249,11.04919,1732.9895,2291.846,0.08520397,0.7800598,5787.9956,4.2657,-0.091,,-0.1,1237663531862524117,0.063160054
904253652766603648,125.96198085999954,35.38142756927921,12.647129,11.557267,1857.3982,2819.991,0.08589035,1.0898619,5037.4766,3.515,-0.0403,,-0.13,1237674366995791957,0.06560241
948657464214901376,110.95515849211631,41.14006701609281,12.100635,11.382479,892.3514,1473.6318,0.088517435,0.71815586,5974.4907,4.2738,-0.3896,,-0.03,1237663655343226993,0.049430825
1157483515789844224,222.2523201892077,2.967810455212661,13.094384,11.789343,1122.7411,1586.5203,0.09690257,1.3050413,5213.51,2.6688,-0.1747,10.416229,0.41,1237654879129632890,0.019483149
1172986874554943488,218.4240528714405,8.322087550451409,8.487086,7.8364763,1540.5984,2816.8318,0.13961358,0.65060997,6224.4536,4.2113,-0.2711,,0.33,1237662237480910882,0.22425409
1226166197541333760,212.54789159241975,11.52497422446611,12.67458,11.514401,1479.8253,2241.274,0.07118276,1.1601782,4867.6494,2.8118,-0.5496,5.4946747,0.33,1237661950266376307,0.063566074
1234659168951636736,220.8673123547622,16.564810480197597,13.012975,12.138179,1039.32,2384.5977,0.061693013,0.8747959,5664.7715,4.0648,-0.1522,,0.18,1237668298219061280,0.12481604
1237301256738358528,223.26927082986472,20.048215285162996,12.383911,11.086181,1219.2319,1899.5144,0.09675978,1.2977304,5829.294,2.3656,-0.0381,,0.33,1237665566073815145,0.023253981
1282604606136318464,221.92851937906633,30.120185309490928,12.754384,11.959638,2018.214,3342.517,0.06484307,0.7947464,5793.047,4.3035,-0.2418,,0.15,1237665103287615517,0.08509427
1450065385302809216,203.14685987182304,29.308127220278106,13.218341,12.146143,2194.9802,2866.4673,0.037471958,1.0721979,5918.557,2.7263,-0.0918,,0.78,1237665442592653344,0.063328944
1462202241327255424,201.59029436131664,29.907506678545175,12.58664,11.845478,2154.8425,2210.0889,1.8929075,0.7411623,5930.3696,3.9194,-0.3822,10.936874,0.24,1237665443128934413,0.06246131
1463740973489848192,193.78284078694287,27.700589423922104,12.686174,11.98917,1790.498,2249.419,0.060306728,0.6970043,6029.887,4.1185,-0.3868,,0.04,1237667323797307464,0.045448102
1473699696980302720,201.5156589799943,36.17322847658685,12.279922,11.4319105,2352.1902,3410.9077,0.11095654,0.848011,5576.1084,4.0766,-0.046,,0.01,1237664853102166098,0.031202711
1520814319985297408,191.89969351420385,38.0887832414267,12.481617,11.633152,1859.7776,2202.894,0.09659284,0.84846497,5595.3936,4.3803,-0.0876,10.407015,-0.07,1237664819827441682,0.1370795
1522500627225370240,196.24825577215964,36.55075372109727,13.089489,12.061342,2373.2861,3423.4502,0.037920214,1.0281467,5182.9604,4.5169,0.2926,,-0.03,1237664672716226573,0.054828994
1524723564859276928,200.56785359334174,40.42866063809249,13.28476,12.382797,2475.3147,2611.7578,0.097285606,0.90196323,5536.771,4.5154,-0.4169,,0.1,1237662193457954827,0.05491354
3036984088104855424,116.92238906292624,-11.7743112579501,13.4433155,12.0983925,1943.2968,2915.749,0.2776803,1.344923,4611.054,2.2777,-0.3236,7.5505776,0.01,1237676676080599921,0.0798394
3040209475406343552,116.03033024844372,-10.299057629194243,11.692411,10.9831915,2733.2014,2899.0107,0.13899374,0.70921993,6038.885,4.2767,-0.5361,,0.19,1237676678228083169,0.033995397
3069990091436936832,125.80180843433001,-2.3395986298372695,12.847926,11.70199,1827.2241,2548.2493,0.038547788,1.145936,5780.0317,2.8595,0.049,10.700173,0.0,1237655175466909944,0.13693179
3070975666172470784,123.48206640005361,-1.8385262148013954,12.759276,11.633325,2199.3425,3225.3547,0.04141188,1.1259518,4873.9653,3.6077,0.1268,6.723437,-0.03,1237655176002797689,0.025642902
3078597476480569344,128.67348974535193,1.2208666056205595,12.12055,11.39408,2711.2258,2450.0574,0.124426425,0.72647,5949.799,4.3486,-0.2509,,0.11,1237653664712622287,0.022276785
3084126443716776064,118.81960483524395,-0.45064342888549214,12.156279,11.086197,2046.1312,3386.6064,0.20828137,1.0700817,5018.891,3.4518,-0.2621,,0.09,1237648720667083034,0.026165307
3110636012664915072,110.69646600819404,0.025324784446206037,13.352106,11.931088,1168.4921,2410.7603,0.12635058,1.4210176,4561.976,2.2286,-0.4155,7.821873,0.02,1237646797059196140,0.01582752
3145386902290828032,119.41212829686656,8.320942530696529,12.819038,11.957728,2431.2317,2346.2935,0.036461726,0.86131,5550.99,4.0722,-0.3809,,-0.04,1237670964839383333,0.058420468
3145610412388561536,117.15660833838946,8.628645726667603,10.975382,10.18904,4148.011,4802.8003,0.09362991,0.78634167,5837.101,4.2727,0.0531,,0.05,1237667782268879104,0.30464345
3147873482195998592,120.20520252726376,11.29396183142033,12.528239,11.489759,1967.7616,2922.8748,0.49228036,1.0384798,5183.9653,3.5292,-0.3737,5.368019,0.06,1237667537994186774,0.035309352
3148854310989819008,117.48054167989734,10.012819501154398,13.002378,11.892936,1972.958,3560.1318,0.04462363,1.1094427,4983.2793,2.6075,-0.5923,10.551515,-0.07,1237667291568734460,0.019514998
3158693432528793728,102.86731545329857,10.595762231830085,12.341904,11.7452135,1391.5142,2760.4014,0.08210105,0.5966902,6432.932,4.201,-0.1273,16.763054,0.41,1237673841932305896,0.022960547
3164779950941686016,116.94430105860184,14.851079385723242,11.455226,10.694417,1267.954,2674.9995,0.09232549,0.76080894,6221.871,4.3556,0.2851,,0.1,1237664873502605397,0.07242135
3167117272144517248,110.65538472309716,15.227672574170976,12.199199,11.363846,1260.177,1280.6213,0.34056044,0.8353529,5868.5664,4.2936,-0.426,11.5937395,0.08,1237673843009913541,0.07036897
3221397064534207104,81.10415297570823,0.021089638413464902,12.182241,11.457465,1905.8843,3269.146,0.11316274,0.72477627,5939.7407,4.2759,-0.471,,0.09,1237658187850121307,0.081850626
3222676144449884032,84.07529703994594,1.426099492847418,11.241148,10.657413,1961.2559,3087.2239,0.18150975,0.58373547,6601.698,4.1245,-0.3718,21.696756,0.33,1237674285394690218,0.12447097
3228428823646887936,75.10673658754921,0.6885506834878272,11.546415,10.778809,2359.9814,3035.6697,0.20423329,0.76760674,5998.166,4.0891,-0.3731,7.6479173,0.12,1237646587707588845,0.068599716
3269003448410554496,48.53325999959058,2.9857897899468724,10.672695,9.847318,3279.8562,3737.717,0.14414603,0.82537746,5606.7676,4.252,-0.4361,,0.15,1237667233587724299,0.28627688
3269104152508116352,50.85898906517897,2.9238941977354607,12.619163,11.607176,1284.8453,1887.9583,0.809791,1.0119867,5422.607,4.5687,-0.5296,,-0.04,1237667231440961565,0.09015216
3317845404186512128,93.26474438023668,4.924278041448951,13.422001,11.837512,985.2684,1680.4148,0.08889297,1.5844889,4099.377,4.5239,-0.5004,9.463811,0.05,1237674283788337503,0.06818625
3325113897601489280,93.91299350185677,7.209603342983478,12.397297,11.708543,1317.3967,1642.603,0.24732351,0.6887541,6346.539,4.1304,-0.2151,,0.45,1237674285936542216,0.081993364
3326002543514623872,97.83741946753366,7.817737866471827,12.407743,11.7178955,1477.1161,2455.8179,0.06383185,0.68984795,6100.981,4.1871,-0.1919,6.810469,0.2,1237674284327567625,0.022632455
3392467849612286464,74.36311902314479,14.26013033789554,11.039268,10.056857,2103.2979,3076.3381,0.04209455,0.98241043,5543.925,4.1081,-0.7425,,0.07,1237673452705284217,0.22704282
3399441639551891072,85.46650772729576,19.665426818593065,9.44316,8.070607,2901.6946,3900.1611,0.10227941,1.3725529,4877.4824,2.7265,0.0058,6.92546,-0.01,1237673451099849252,0.066033095
3411987543963655168,72.64128048150747,21.29298213844397,13.046056,11.880586,2082.5557,2376.1265,0.08597657,1.1654701,6143.15,3.9472,-0.2788,,0.12,1237671255835345155,0.057073064
3591378677126891648,171.30032618194218,-8.494444709035779,10.778021,9.7357855,3041.0642,3229.483,0.4385194,1.0422354,5149.729,3.367,-0.3697,9.311898,0.18,1237671141476728913,0.38670957
3679064832521226624,195.29878791493815,-3.5970580539655366,11.496903,10.613588,1747.728,2335.2546,0.18097803,0.8833151,5610.7764,4.1898,-0.0604,,-0.03,1237650760249770035,0.06531073
3694386595774671616,183.48013947434117,-2.626676891018965,13.16594,12.059944,1372.8936,3180.294,0.30193365,1.1059961,4882.6206,3.1749,0.0309,,-0.33,1237650370483454006,0.14922099
3707931651314877440,186.69903346139998,4.818693187303189,11.329572,10.696989,2085.4624,3084.465,0.078840144,0.63258266,6254.7207,4.1167,-0.3868,9.413549,0.38,1237668675622928428,0.08163665
3709851256882204928,190.09467423866153,6.225577075019439,11.454385,10.746487,2667.9805,3056.8062,0.84092385,0.70789814,6014.514,4.1401,-0.3474,9.050038,0.2,1237661970114019425,0.12702052
3713374921066978432,206.1977754974498,3.3590567094583395,11.223376,9.750272,1705.1309,2712.5652,0.08085452,1.4731045,4807.6616,2.2744,0.0714,11.344837,0.18,1237664813915242611,0.15551952
3717761457065730688,202.7419885530738,5.20297699284876,9.938125,8.434156,1867.0887,2433.8489,0.0,1.5039682,4798.2666,2.1214,0.0465,7.328408,0.17,1237671990265774091,0.17706269
3718140754217629056,201.63435898332446,6.422927505857055,8.860823,8.302526,3918.6362,3998.343,0.13149011,0.5582962,6599.2886,4.1567,-0.316,25.282,0.77,1237674468997857287,0.19715075
3723154179347193216,211.3407601370388,9.56727348006843,13.042124,11.891327,1377.241,1740.7367,0.14591973,1.1507969,4833.45,3.0187,-0.2396,,-0.06,1237662264315215883,0.056844316
3728492312595675008,207.6911284837865,12.415059480896579,13.831593,12.366006,1499.0781,2061.1267,0.0,1.4655867,4584.924,4.596,0.745,,0.01,1237661818177323067,0.053871542
3738246836159972224,203.47687075117815,11.15744884045264,11.84685,10.935674,2513.5796,4052.657,0.14336307,0.9111767,5344.7974,4.4857,-0.5169,11.34518,0.23,1237661816028135447,0.07824595
3796544488853178496,171.69210221562108,-2.176429936821786,11.130198,10.218723,1331.3867,1626.3947,0.052520625,0.9114742,5527.3716,4.4533,-0.1781,,0.05,1237650371015147600,0.38106734
3797122522731431936,172.80673021688014,-0.8269991230983808,11.693321,10.652244,2193.413,2873.2678,0.12595126,1.0410776,5098.423,3.7331,-0.2265,,-0.08,1237674649388646480,0.14666957
3807240125651011200,160.55977320564696,0.23139593980796513,10.982639,9.930575,2206.7546,2843.935,0.09759034,1.052064,5074.225,3.539,-0.2498,6.316087,0.16,1237648721759109150,0.19970204
3809675475186777088,164.3892681125471,3.698450818390531,13.439139,11.852209,1040.2422,1737.0044,0.07505172,1.5869303,4483.8335,4.673,0.6855,,0.16,1237654604253888536,0.1884233
3834634419202053376,148.1042767888462,1.375098756360039,12.475944,11.42023,1011.7008,2278.616,0.059285447,1.0557137,5306.477,3.5225,-0.1007,,0.01,1237653664184270881,0.06387988
3843301358263012352,138.17898090442173,0.4962347717937526,10.720018,10.180612,2305.7786,3521.6667,0.08556753,0.5394068,6639.257,4.0316,-0.3528,8.307422,0.13,1237650796753387647,0.27299526
